invoice1,invoice2,similarity_score_x,similarity_score_y,label
TX1718155480,TX1718155480,1.0000000000000002,,
TX1718155481,TX1718155481,0.9999999999999999,,
TX1718155482,TX1718155482,1.0,,
TX1718155483,TX1718155483,1.0,,
TX1718155487,TX1718155487,1.0000000000000002,,
TX1718155516,TX1718155516,1.0,,
TX1718155517,TX1718155517,1.0000000000000002,,
TX1718155518,TX1718155518,1.0,,
TX1718155519,TX1718155519,1.0,,
TX1718155520,TX1718155520,1.0,,
TX1718155637,TX1718155637,1.0000000000000002,,
TX1718155638,TX1718155638,0.9999999999999999,,
TX1718155639,TX1718155639,1.0,,
TX1718155640,TX1718155640,1.0000000000000004,,
TX1718155699,TX1718155699,1.0000000000000004,,
TX1718155700,TX1718155700,1.0,,
TX1718155848,TX1718155848,1.0,,
TX1718155849,TX1718155849,1.0,,
TX1718155850,TX1718155850,1.0000000000000004,,
TX1718155851,TX1718155851,1.0000000000000007,,
TX1718155852,TX1718155852,1.0,,
TX1718155867,TX1718155867,1.0,,
TX1718155868,TX1718155868,1.0,,
TX1718155869,TX1718155869,1.0,,
TX1718155870,TX1718155870,1.0,,
TX1718301016,TX1718301016,1.0000000000000004,,
TX1718301017,TX1718301017,1.0000000000000002,,
TX1718301037,TX1718301037,1.0000000000000009,,
TX1718301045,TX1718301045,1.0,,
TX1718301178,TX1718301178,0.9999999999999997,,
TX1718301197,TX1718301197,0.9999999999999997,,
TX1718301221,TX1718301221,1.0000000000000002,,
308,308,1.0000000000000002,,
JP/232400028,2200028,0.6032004819552129,,
JP/232400032,2210032,0.46009079019291477,,
JP/232400033,2210033,0.45741940111761176,,
JP/232400062,2210062,0.47185296843779384,,
JP/232400064,2210064,0.47176321333964416,,
JP/232400065,2210065,0.4708828777370824,,
JP/232400102,102,0.3891712660430914,,
0116/23-24,0116,0.5317243765983555,,
JP/232400134,2210134,0.43891676733388957,,
JP/232400135,2210135,0.4501060455023419,,
JP/232400138,138,0.3963732321324653,,
JP/232400140,140,0.4085249174254182,,
JP/232400157,2210157,0.47568306748647854,,
JP/232400163,163,0.40416605813163753,,
JP/232400181,181,0.3567304507066615,,
JP/232400187,187,0.3928412066642015,,
JP/232400211,2211,0.38015320462934654,,
JP/232400215,215,0.3543972112319413,,
JP/232400235,235,0.3879063251574803,,
JP/232400240,240,0.40111075377941546,,
JP/232400260,T11910000260,0.4242935535789619,,
JP/232400262,2220262,0.4709426799629771,,
JP/232400293,293,0.3664987368258861,,
JP/232400294,294,0.3686115882625429,,
0303/23-24,0303,0.5720005850797558,,
JP/232400318,2220318,0.4684117250256961,,
JP/232400323,2220323,0.49474205497878554,,
JP/232400324,2220324,0.4550546503213796,,
JP/232400325,2220325,0.4495126449912021,,
0333/23-24,0333,0.542257511764353,,
JP/232400338,2203338,0.36398577777084734,,
JP/232400341,341,0.3234615037173201,,
JP/232400347,18KOL-3000347,0.3935775789990323,,
0381/23-24,0381,0.5401414575150548,,
0382/23-24,0382,0.5546576479008919,,
0383/23-24,0383,0.552845547167597,,
JP/232400405,2200405,0.6138599975143125,,
JP/232400415,2200415,0.6226694879095356,,
JP/232400417,2200417,0.6346179723855143,,
JP/232400452,2210452,0.4880514060628014,,
JP/232400453,2210453,0.48765195598371397,,
JP/232400454,2210454,0.4681394412976265,,
JP/232400486,2200486,0.6378346294001298,,
JP/232400495,2200495,0.6335323786927047,,
JP/232400496,2210496,0.4887236819674837,,
JP/232400505,2200505,0.6478838820569146,,
JP/232400513,2200513,0.6247523695995143,,
JP/232400518,2200518,0.6128918771904285,,
JP/232400520,2200520,0.6105424951968037,,
JP/232400521,2230521,0.4563784667088418,,
0530/23-24,0530,0.5354828804598958,,
0531/23-24,0531,0.536419942514918,,
0532/23-24,0532,0.5496359762229147,,
0533/23-24,0533,0.5396799515632138,,
0542/23-24,0542,0.5594794888090442,,
JP/232400548,548,0.3306456902142001,,
JP/232400578,2220578,0.5086610542963016,,
JP/232400579,2210579,0.49064611636795935,,
JP/232400591,2220591,0.5011013095354168,,
0594/23-24,0594,0.5670708296358665,,
JP/232400596,2220596,0.505774390691564,,
JP/232400606,2220606,0.5474708401741136,,
JP/232400610,2220610,0.501362395660574,,
JP/232400623,2210623,0.44169166368539176,,
JP/232400629,629,0.3469891759776381,,
JP/232400633,633,0.33596311715625415,,
JP/232400638,2210638,0.46889708238392447,,
JP/232400648,1648,0.3655839832631337,,
JP/232400649,2220649,0.49681658835015985,,
JP/232400651,001718150651,0.3831600021488096,,
JP/232400654,001718150654,0.38591038380996034,,
JP/232400664,2220664,0.5025135130863906,,
JP/232400665,2220665,0.5133420861166516,,
JP/232400666,2220666,0.5534771983616814,,
JP/232400678,2220678,0.4957599363091297,,
JP/232400679,2220679,0.4910296316773935,,
0684/23-24,0684,0.5603565029305331,,
JP/232400691,2220691,0.5270970213983218,,
JP/232400692,2220692,0.5189932278926215,,
JP/232400700,700,0.35414856981185067,,
JP/232400713,21-22/10713,0.3835991854048726,,
JP/232400718,1718,0.3395088645798357,,
JP/232400751,751,0.36346428474353004,,
JP/232400756,17KOL-3000756,0.43531484764355094,,
JP/232400763,763,0.3542419349920718,,
JP/232400774,774,0.37033315751333656,,
JP/232400782,782,0.3654733354040137,,
JP/232400783,783,0.3680708928043476,,
JP/232400784,784,0.3664844159736176,,
JP/232400787,23SL3397000787,0.3641771085752465,,
JP/232400803,803,0.36376248650945275,,
JP/232400815,1815,0.33357794206959607,,
JP/232400835,835,0.34823426951286457,,
JP/232400841,841,0.35702529573094155,,
JP/232400842,842,0.3524477504208794,,
JP/232400843,843,0.35087987629223805,,
JP/232400844,844,0.3545619135308238,,
JP/232400845,2210845,0.4767682189723585,,
JP/232400872,872,0.3461755271671027,,
JP/232400896,21-22/10896,0.38538661436363275,,
JP/232400914,914,0.34665313965413697,,
JP/232400918,918,0.34371319243786996,,
0937/23-24,0937,0.5334991759927823,,
JP/232400938,0938,0.4963766383846094,,
JP/232400939,0939,0.48829109749597993,,
JP/232400951,0951,0.5384882227044685,,
JP/232400967,967,0.3498883689150839,,
JP/232400982,982,0.3450784107602788,,
JP/232401005,1005,0.5363294552486702,,
JP/232401006,1006,0.527185285726868,,
JP/232401014,2201014,0.6042234069470586,,
JP/232401033,2201033,0.6069015451113156,,
JP/232401034,2201034,0.6141214184085392,,
JP/232401037,2201037,0.6077848114479361,,
JP/232401038,2201038,0.6154628220708548,,
JP/232401042,1042,0.5604599777351316,,
JP/232401043,1043,0.5545825426217417,,
JP/232401079,1079,0.5522314780225086,,
JP/232401083,1083,0.5644927893555269,,
JP/232401107,1107,0.5338378927681269,,
JP/232401113,1113,0.5752614377793127,,
1117/23-24,1117,0.5086948431570616,,
1126/23-24,1126,0.46567850036466424,,
1127/23-24,1127,0.43402940209761254,,
1128/23-24,1128,0.45476247357873656,,
1129/23-24,1129,0.44724893871876614,,
JP/232401140,1140,0.5649591863657377,,
JP/232401141,1141,0.5304838198347804,,
JP/232401153,1153,0.5534138661958311,,
JP/232401172,1172,0.5577462758088972,,
JP/232401173,1173,0.5372030107165582,,
1182/23-24,1182,0.49533788638826903,,
JP/232401192,1192,0.544327090201628,,
JP/232401195,1195,0.5127143846994182,,
JP/232401209,1209,0.5229703067855999,,
JP/232401235,1235,0.5446882437486087,,
JP/232401239,1239,0.5174492398434463,,
JP/232401240,1240,0.5355055863021192,,
JP/232401251,1251,0.512460631553546,,
JP/232401257,1257,0.5268062436332901,,
1263/23-24,1263,0.4777828124979103,,
JP/232401264,1264,0.5471215135684268,,
JP/232401265,1265,0.5543104954546514,,
JP/232401267,1267,0.5604857492701423,,
JP232401268,1268,0.42899694319263404,,
JP/232401281,1281,0.5672768396225326,,
JP/232401282,1282,0.5759684442194306,,
JP/232401283,1283,0.5395771454147086,,
JP/232401286,1286,0.5440113834046577,,
JP/232401287,1287,0.5786226241824639,,
JP/232401299,1299,0.5591841461714069,,
JP/232401303,1303,0.5236326182056165,,
1317/23-24,1317,0.39515774913266244,,
JP/232401327,1327,0.568219013428962,,
JP/232401329,1329,0.5481901021131087,,
JP/232401332,1332,0.553653956077331,,
JP/232401333,1333,0.5761146642952868,,
JP/232401353,1353,0.5871028612550032,,
JP/232401360,1360,0.5574728798961026,,
JP/232401381,1381,0.5536988627175402,,
JP/232401382,1382,0.580707160167492,,
JP/232401384,1384,0.567660494168846,,
JP/232401385,1385,0.5630083144480772,,
JP/232401391,1391,0.5683839476788881,,
JP/232401393,1393,0.5470730751148116,,
1404/23-24,1404,0.4936985139795589,,
JP/232401404,2201404,0.621837236887548,,
JP/232401405,1405,0.5777228895860025,,
JP/232401454,1454,0.567988682157377,,
JP/232401457,1457,0.58447938065998,,
JP/232401458,1458,0.5815315282890727,,
JP/232401466,1466,0.5465264703170882,,
JP/232401485,1485,0.5505880080686304,,
JP/232401503,1503,0.5814307762727731,,
JP/232401504,1504,0.5521579122344357,,
JP/232401507,1507,0.5815918852064034,,
JP/232401521,1521,0.5207783210451207,,
JP/232401524,1524,0.5486261947210829,,
JP/232401546,1546,0.5455807786311663,,
JP/232401554,1554,0.5507784874576955,,
JP/232401562,1562,0.578353927396765,,
JP/232401574,1574,0.5782742456323173,,
JP/232401575,1575,0.58426834293133,,
JP/232401576,1576,0.5822571126955667,,
JP/232401577,1577,0.58126283935228,,
JP/232401609,1609,0.565296693234507,,
JP/232401629,1629,0.5823496526190196,,
JP/232401632,1632,0.5486910301306042,,
JP/232401645,2201645,0.5894604592921285,,
JP/232401660,1660,0.5609376812754364,,
JP/232401668,1668,0.5633475613111141,,
JP/232401672,1672,0.5749875863656239,,
JP/232401689,1689,0.5635090029746443,,
1699/23-24,1699,0.48871989418729905,,
1705/23-24,1705,0.5025930008815305,,
JP/232401712,1712,0.5922268297742932,,
JP/232401728,1728,0.5904675971723625,,
JP/232401730,1730,0.5791362903874432,,
JP/232401736,1736,0.5522653807924212,,
1737/23-24,1737,0.49941382742448637,,
1739/23-24,1739,0.49710387868608574,,
JP/232401740,1740,0.5842010383638947,,
JP/232401741,1741,0.59636125185817,,
JP/232401743,1743,0.5955842937461616,,
JP/232401749,1749,0.5761359536327347,,
1756/23-24,1756,0.5124173545829432,,
JP/232401765,1765,0.5938942868422312,,
JP/232401766,1766,0.5956643637903756,,
JP/232401767,1767,0.5853622905178737,,
JP/232401768,1768,0.5907510568732767,,
JP/232401772,1772,0.5926809925256128,,
JP/232401773,1773,0.5955104244767259,,
JP/232401774,1774,0.5961810735188442,,
JP/232401776,2201776,0.6387193151512484,,
JP/232401803,1803,0.5734268021225325,,
JP/232401810,1810,0.559913025778308,,
JP/232401811,1811,0.563387583086258,,
JP/232401816,1816,0.5355361545850146,,
JP/232401821,1821,0.55458183125796,,
JP/232401822,1822,0.5373059746642844,,
JP/232401823,1823,0.5614565030022611,,
JP/232401835,1835,0.5430329479477587,,
JP/232401867,1867,0.5677854173058889,,
JP/232401885,2201885,0.6327630708744415,,
1912/23-24,1912,0.48425376585224167,,
JP/232401920,1920,0.5628271290728384,,
JP/232401925,1925,0.5608128125303574,,
JP/232401928,1928,0.575623478025545,,
JP/232401942,1942,0.5487686133093628,,
JP/232401944,1944,0.5567689434879667,,
JP/232401946,1946,0.5480037994696351,,
JP/232401949,1949,0.5683957732955449,,
JP/232401950,1950,0.5617152975813144,,
JP/232401953,1953,0.5506276633381104,,
JP/232401957,1957,0.5453796721301113,,
JP/232401959,1959,0.561991139269438,,
JP/232401960,1960,0.5882670278414214,,
JP/232401967,1967,0.5783412771025933,,
JP/232401969,1969,0.5849781672134564,,
JP/232401971,1971,0.5792027892054448,,
JP/232401996,1996,0.5634173712441337,,
JP/232402032,2032,0.4994037135431643,,
JP/232402034,2034,0.533008674184458,,
JP/232402035,2035,0.5271048024705658,,
JP/232402036,2036,0.5347395328795923,,
JP/232402038,2038,0.5366095180298396,,
JP/232402050,2050,0.5376589799078293,,
JP/232402058,2058,0.5198066582102531,,
JP/232402068,2068,0.4982969343818582,,
JP/232402070,2070,0.5411162576400935,,
JP/232402071,2071,0.49721559074870714,,
JP/232402075,2075,0.5367819863786918,,
JP/232402076,2076,0.535695576252393,,
JP/232402089,2089,0.5036468254497544,,
JP/232402091,2091,0.5284275682681884,,
JP/232402107,2107,0.5302560467779809,,
JP/232402112,2112,0.5398905337272193,,
JP/232402113,2113,0.5456338544781821,,
JP/232402114,2114,0.5461960828058586,,
JP/232402124,2124,0.5187211457987845,,
JP/232402133,2133,0.5336930741435137,,
JP/232402138,2138,0.5272774089124876,,
JP/232402139,2202139,0.5908324399400223,,
JP/232402140,2140,0.5257737077780834,,
JP/232402164,2164,0.5271798024881185,,
JP/232402169,2169,0.5465494401049897,,
JP/232402171,2202171,0.5846532149102417,,
JP/232402172,2172,0.539645376321085,,
JP/232402173,2173,0.5144247655000035,,
JP/232402194,2194,0.5138066344535541,,
JP/232402195,2195,0.5152108694159773,,
JP/232402205,2205,0.5102822865421232,,
JP/232402209,2209,0.5052228519146958,,
JP/232402214,2202214,0.559057901893934,,
JP/232402220,2220,0.47308715865316464,,
JP/232402223,2223,0.465024153032532,,
JP/232402224,2224,0.4958392000090191,,
JP/232402232,2232,0.48439686839885415,,
JP/232402247,2247,0.5525344355407092,,
JP/232402249,2249,0.5193354732141302,,
JP/232402259,2259,0.5471916383864892,,
JP/232402262,2262,0.5227044034394375,,
JP/232402263,2263,0.514344149606755,,
JP/232402266,2266,0.5684834130941298,,
JP/232402269,2269,0.5383186441241952,,
JP/232402272,2272,0.5525055488348903,,
2273/23-24,2273,0.4773817844896981,,
JP/232402274,2274,0.5577242048770331,,
JP/232402275,2275,0.5141105286122378,,
JP/232402276,2276,0.5221055308723018,,
JP/232402277,2277,0.5626298789914931,,
2278/23-24,2278,0.4782075415901801,,
JP/232402285,2285,0.5240196787689819,,
JP/232402296,2296,0.515607159505906,,
JP/232402297,2297,0.5514628914386442,,
JP/232402302,2302,0.4581361633177203,,
JP/232402316,2316,0.4976869849911697,,
JP/232402318,2318,0.4530917828946771,,
JP/232402319,2319,0.45259939936096494,,
2333/23-24,2333,0.45001217374036706,,
JP/232402342,2342,0.46378979565566314,,
JP/232402347,2347,0.53638846071473,,
JP/232402348,2348,0.5358873287672967,,
JP/232402349,2349,0.5396856499111007,,
JP/232402353,2353,0.5527698571945288,,
JP/232402360,2360,0.5479002283983359,,
JP/232402364,2364,0.546633038031562,,
JP/232402366,2366,0.5663684904622579,,
JP/232402367,2367,0.5586169487286929,,
JP/232402380,2380,0.5443084615887128,,
JP/232402381,2381,0.5344790530216919,,
JP/232402382,2382,0.5530671054749908,,
JP/232402390,2390,0.5389742958740127,,
JP/232402395,2395,0.5282065787492811,,
JP/232402396,2396,0.5305217178659826,,
JP/232402404,2404,0.5372585488695079,,
JP/232402407,2407,0.55345916775313,,
JP/232402408,2408,0.5488204494126895,,
JP/232402410,2410,0.5383115393100565,,
JP/232402412,2412,0.5741352689169081,,
JP/232402419,2419,0.5565471195982036,,
JP/232402432,2432,0.5405313829418009,,
JP/232402440,2440,0.5290121360674764,,
JP/232402441,2441,0.5164892875117314,,
JP/232402454,2454,0.5179971950940259,,
JP/232402455,2455,0.5099648954607648,,
JP/232402457,2457,0.5159121050893802,,
JP/232402467,2467,0.5104895690496952,,
JP/232402471,2471,0.49011036347816644,,
JBH/2651/23-24,2651,0.2438554455845555,,
JBH/2652/23-24,2652,0.24825036507486248,,
JBH/2788/23-24,2788,0.27253678120175473,,
JBH/2903/23-24,2903,0.2482933645458725,,
JBH/2952/23-24,2952,0.2622518393049111,,
JBH/2953/23-24,2953,0.26019238880551393,,
JBH/3376/23-24,3376,0.2410287670185492,,
JBH/3377/23-24,3377,0.244370237579016,,
JBH/3445/23-24,3445,0.23135522653820897,,
JBH/3664/23-24,3664,0.2600893517330254,,
JBH/3672/23-24,3672,0.2580188294949772,,
JBH/3673/23-24,3673,0.25823825615886514,,
JBH/3962/23-24,3962,0.2470099168110068,,
JBH/3964/23-24,3964,0.2847498395967948,,
JBH/3984/23-24,3984,0.2745054563839734,,
JBH/4078/23-24,4078,0.24121396493659955,,
JBH/4172/23-24,4172,0.2630540411702008,,
JBH/4345/23-24,4345,0.24713293871949477,,
JBH/4549/23-24,4549,0.23683222202089946,,
JBH/4581/23-24,4581,0.2447720359743997,,
JBH/4583/23-24,4583,0.2442429978054315,,
JBH/4617/23-24,4617,0.24371016068955761,,
JBH/4727/23-24,4727,0.24727594119964047,,
JBH/4728/23-24,4728,0.2453261858041072,,
JBH/4758/23-24,4758,0.2581513590391759,,
JBH/4784/23-24,4784,0.27824600411523004,,
JBH/4785/23-24,4785,0.2614888560970583,,
JBH/4787/23-24,4787,0.26380910067836155,,
JBH/4795/23-24,4795,0.24768403967271865,,
JBH/4902/23-24,4902,0.23961721658206922,,
JBH/5167/23-24,5167,0.22693389277545442,,
JBH/5168/23-24,5168,0.2373442475866364,,
JBH/5198/23-24,5198,0.23276795556183164,,
JBH/5333/23-24,5333,0.25810274062091637,,
JBH/5337/23-24,5337,0.2433370249707394,,
JBH/5484/23-24,5484,0.26030589285282535,,
JBH/5572/23-24,5572,0.2749545735592877,,
JBH/5573/23-24,5573,0.2788808546431447,,
JBH/5835/23-24,5835,0.24401330650248665,,
JBH/5871/23-24,5871,0.24665319084096374,,
JBH/5886/23-24,5886,0.2614741531462948,,
JBH/5887/23-24,5887,0.26549071013496106,,
JBH/5888/23-24,5888,0.2921375357864464,,
JBH/5889/23-24,5889,0.26494928231252735,,
JBH/6350/23-24,6350,0.2579813988248063,,
JBH/6351/23-24,6351,0.257155676494072,,
JBH/6352/23-24,6352,0.2518767162085917,,
JBH/6361/23-24,6361,0.2558033695337991,,
JBH/6418/23-24,6418,0.23841413126679448,,
JBH/6799/23-24,6799,0.25383360764567564,,
JBH/6993/23-24,6993,0.2680628859473526,,
JBH/7018/23-24,21-22/7019,0.24361393296605757,,
JBH/7024/23-24,7024,0.29666779539828153,,
JBH/7033/23-24,7033,0.25693953924725804,,
JBH/7034/23-24,7034,0.27372500442846043,,
JBH/7234/23-24,7234,0.23452903909308492,,
JBH/7246/23-24,21-22/7240,0.24776874378222408,,
RI21INV210171,210171,0.4744813860498909,,
RI2INV210358,210358,0.5482994892234344,,
RI21INV210385,210385,0.5479533254958205,,
RI21INV211058,211058,0.5248030731040016,,
RI22INV220516,220516,0.5220878947586197,,
R1221NV220585,220585,0.476360885127407,,
RI22INV220936,220936,0.5214677390016413,,
RI23INV231058,231058,0.5158041027073711,,
1718149165,001718149165,0.8510370128464069,,
1718149166,001718149166,0.8527971291859016,,
1718149167,001718149167,0.851310543411802,,
1718149168,001718149168,0.8539694834288644,,
1718149169,001718149169,0.8530671942094827,,
1718149170,001718149170,0.8572809817793055,,
1718149171,001718149171,0.8614177169502792,,
1718149172,001718149172,0.8569386825455422,,
1718149173,001718149173,0.8574929431705527,,
1718149174,001718149174,0.8599010278969097,,
1718149175,001718149175,0.8596074020441848,,
1718149176,001718149176,0.8585471333589196,,
1718149231,001718149231,0.8480812218526417,,
1718149279,001718149279,0.8607237079012853,,
1718149280,001718149280,0.8597682229528707,,
1718149281,001718149281,0.8611148752952937,,
1718149282,001718149282,0.8565268777258352,,
1718149283,001718149283,0.8531271376230708,,
1718149332,001718149332,0.8486560246722383,,
1718149333,001718149333,0.8533047511948968,,
1718149360,001718149360,0.8574150597281076,,
1718149361,001718149361,0.8562202914987767,,
1718149388,001718149388,0.8574808997807946,,
1718149389,001718149389,0.8573847375015122,,
1718149390,001718149390,0.855519614927886,,
1718149391,001718149391,0.8564268304544731,,
1718149456,001718149456,0.8582675391942736,,
1718149457,001718149457,0.8582540476543923,,
1718149599,001718149599,0.8652977874189667,,
1718149626,001718149626,0.86354687924988,,
1718149627,001718149627,0.8639128623591706,,
1718149857,001718149857,0.8660366254158484,,
1718149858,001718149858,0.8651684454158701,,
1718149898,001718149898,0.8709074740447998,,
1718149899,001718149899,0.8655761568523446,,
1718149900,001718149900,0.8567202409236541,,
1718149901,001718149901,0.8586474560588225,,
1718149937,001718149937,0.8561219050045805,,
1718149938,001718149938,0.8564974103601793,,
1718149939,001718149939,0.8555242092711443,,
1718149940,001718149940,0.8557418881876521,,
1718149941,001718149941,0.8580020639237618,,
1718149942,001718149942,0.8574064640488646,,
1718149946,001718149946,0.858253897885578,,
1718149953,001718149953,0.8555050546881025,,
1718149954,001718149954,0.8549694795184318,,
1718149955,001718149955,0.8554021488052143,,
1718149957,001718149957,0.855479889908039,,
1718150009,001718150009,0.85448238823917,,
1718150010,001718150010,0.8564191781865835,,
1718150013,001718150013,0.858616685920499,,
1718150164,001718150164,0.8430375314363894,,
1718150165,001718150165,0.846349350230273,,
1718150166,001718150166,0.8452457706405916,,
1718150167,001718150167,0.8434393758074681,,
1718150451,001718150451,0.8541451468292443,,
1718150452,001718150452,0.8545963771542423,,
1718150453,001718150453,0.8545143964665568,,
1718150454,001718150454,0.8505540508595211,,
1718150455,001718150455,0.8497587478211588,,
1718150456,001718150456,0.8510124364668751,,
1718150457,001718150457,0.8506016399127927,,
1718150652,001718150652,0.8611115876530713,,
1718150653,001718150653,0.8596123970600945,,
1718150848,001718150848,0.8574588857558006,,
1718150849,001718150849,0.8576017512145546,,
1718150850,001718150850,0.8625501460066987,,
1718150851,001718150851,0.8594591793253662,,
1718150866,001718150866,0.8600985459545872,,
1718150867,001718150867,0.8571671332001839,,
1718150868,001718150868,0.8565715624732708,,
1718150928,001718150928,0.8573946157205179,,
1718151009,001718151009,0.8508596916610955,,
1718151010,001718151010,0.8422848559866357,,
1718151011,001718151011,0.8456624186740473,,
1718151012,001718151012,0.8438026784146485,,
1718151013,001718151013,0.843260787710873,,
1718151014,001718151014,0.8424673887356455,,
1718151015,001718151015,0.8461010248428985,,
1718151016,001718151016,0.846677223111833,,
1718151017,001718151017,0.8555750735371799,,
1718151018,001718151018,0.8488761456054935,,
1718151163,001718151163,0.8502079258524434,,
1718151164,001718151164,0.844327683721432,,
1718151165,001718151165,0.8505064259811266,,
1718151166,001718151166,0.848052803754952,,
1718151167,001718151167,0.8464679763608443,,
1718151168,001718151168,0.8502873108223298,,
1718151170,001718151170,0.8560046893099308,,
1718151192,001718151192,0.8514679875523088,,
1718151257,001718151257,0.8410811016110273,,
1718151258,001718151258,0.837463450829287,,
1718151259,001718151259,0.8406337095888765,,
1718151260,001718151260,0.8515006761792714,,
1718151261,001718151261,0.8480561054857291,,
1718151262,001718151262,0.8461477929328914,,
1718151263,001718151263,0.8457715899478849,,
1718151349,001718151349,0.8536073930852337,,
1718151350,001718151350,0.8528508570336202,,
1718151351,001718151351,0.8586892925438592,,
1718151545,001718151545,0.8528422461187917,,
1718151546,001718151546,0.8501333287117476,,
1718151547,001718151547,0.8483797254577451,,
1718151548,001718151548,0.8465181737330841,,
1718151549,001718151549,0.8484899969928646,,
1718151697,001718151697,0.8553434816805457,,
1718151698,001718151698,0.8532303103710179,,
1718151699,001718151699,0.853851626392663,,
1718151878,001718151878,0.8567404039932007,,
1718151970,001718151970,0.8470461028963949,,
1718151971,001718151971,0.8532471103299533,,
1718151972,001718151972,0.848446668212791,,
1718151973,001718151973,0.8452823735448411,,
1718151974,001718151974,0.8443977757050027,,
1718151975,001718151975,0.8488369399428881,,
1718151976,001718151976,0.8509755702223368,,
1718151977,001718151977,0.8466222559603701,,
1718152016,001718152016,0.8401448813441117,,
1718152017,001718152017,0.85104804517318,,
1718152018,001718152018,0.8418979744655027,,
1718152019,001718152019,0.8380310119072322,,
1718152127,001718152127,0.8362898761572949,,
1718152128,001718152128,0.834710248804225,,
1718152129,001718152129,0.8354050900408876,,
1718152130,001718152130,0.8324580929238307,,
1718152131,001718152131,0.8286131262657465,,
1718152291,001718152291,0.8431107132262289,,
1718152292,001718152292,0.8382696946040801,,
1718152378,001718152378,0.8538388265103765,,
1718152379,001718152379,0.8562179741143208,,
1718152380,001718152380,0.8548712061754133,,
1718152471,001718152471,0.8488621924881689,,
1718152472,001718152472,0.8434126462688525,,
1718152473,001718152473,0.847960329860503,,
1718152615,001718152615,0.8544191240614842,,
1718152746,001718152746,0.857112427963982,,
1718152747,001718152747,0.8599868573089416,,
1718152748,001718152748,0.8586161720074326,,
1718152749,001718152749,0.857373804001789,,
1718152750,001718152750,0.8549824625026581,,
1718152751,001718152751,0.8552076725877512,,
1718152758,001718152758,0.849481919408616,,
1718152759,001718152759,0.8473541938213176,,
1718152760,001718152760,0.8501462156899511,,
1718152761,001718152761,0.8481868984067702,,
1718152762,001718152762,0.8470866776162975,,
1718152763,001718152763,0.8530984255296914,,
1718152816,001718152816,0.8576218941149227,,
1718152817,001718152817,0.8567826424936926,,
1718152818,001718152818,0.8579233255321403,,
1718152819,001718152819,0.8542940920502082,,
1718152820,001718152820,0.8516599714792988,,
1718152821,001718152821,0.8514111982095564,,
1718152822,001718152822,0.8503138779062486,,
1718152823,001718152823,0.8510836199846603,,
1718300811,001718300811,0.8735889012199523,,
1718300848,001718300848,0.8720400143500476,,
1718300907,001718300907,0.8668691386879488,,
1718300908,001718300908,0.8644055044718583,,
1280,2221280,0.7141055635191458,,
3000055,14RAI-3000055,0.5148271521603234,,
10154,2210154,0.7497301456081028,,
10129,2210129,0.7529797240693692,,
3000263,2220263,0.4948322725666199,,
OMPL/16-17/S/025,16-17/S/025,0.7981291807470566,,
OMPL/16-17/S/034,16-17/S/034,0.8010365426379389,,
OMPL/16-17/S/044,16-17/S/044,0.7986553392861669,,
41021,4101,0.507108244999644,,
103404,1034,0.6302951688853462,,
3001440,17KOL-3001440,0.5916397712860324,,
191,191,1.0,,
2021-22/K/1564,2021-22/K /1564,0.7274806999449909,,
2021-22/K/1587,2021-22/K /1587,0.7303054930975296,,
2021-22/K/1612,2021-22/K /1612,0.7295257215086325,,
2021-22/K/1617,2021-22/K /1617,0.7273737976503868,,
2021-22/K/1677,2021-22/K /1677,0.7145474250420436,,
2021-22/K/1682,2021-22/K /1682,0.7271987324873005,,
2021-22/K/201,2021-22/K /201,0.6600315089750328,,
2021-22/K/619,2021-22/K /619,0.6785932355752656,,
2021-22/K/627,2021-22/K /627,0.680009809838867,,
2023-24/270,2023-24/K/270,0.706301450755241,,
2023-24/435,2023-24/K/435,0.6805544800070096,,
SEW/21-22/G140,BILL NO. SEW/21-22/G140,0.827652803072403,,
SEW/21-22/G141,BILL NO. SEW/21-22/G141,0.8279969243167443,,
SEW/22-23/G03,BILL NO. SEW/22-23/G03,0.8223344764997854,,
SEW/22-23/GJ-03,BILL NO. SEW/22-23/GJ-03,0.8482023381358503,,
SEW/23-24/G037,BILL NO. SEW/23-24/G037,0.8312717619781523,,
SEW/23-24/G176,BILL NO. SEW/23-24/G176,0.8317655022391462,,
SEW/23-24/G200,BILL NO. SEW/23-24/G200,0.8275948804943288,,
SEW/23-24/G217,BILL NO. SEW/23-24/G217,0.8289834040807811,,
SEWII/22-23/G48,BILL NO. SEWII/22-23/G48,0.8751536601146359,,
SEW/19-20/G17,BILL NO.SEW/19-20/G17,0.7727798604708689,,
SEW/19-20/GJ-11,BILL NO.SEW/19-20/GJ-11,0.8052477618501436,,
SEW/19-20/GJ-15,BILL NO.SEW/19-20/GJ-15,0.8062229339756221,,
SEW/20-21/G14,BILL NO.SEW/20-21/G14,0.7662279176466549,,
SEW/20-21/G20,BILL NO.SEW/20-21/G20,0.7695507767749735,,
SEW/20-21/G53,BILL NO.SEW/20-21/G53,0.7775192339512225,,
SEW/20-21/G76,BILL NO.SEW/20-21/G76,0.7778267022897846,,
SEW/20-21/GJ-03,BILL NO.SEW/20-21/GJ-03,0.7993730222329416,,
231010013,Dci:231010013,0.6599210520654334,,
231010015,Dci:231010015,0.656717033416661,,
231010036,Dci:231010036,0.6660251165627389,,
231010073,Dci:231010073,0.6737221392339369,,
